"PCTCD","DistLD","DistCD","Age.Group","gender","IND_ABSENTEE","CDE_PARTY","n"
"CH0039",14,2,"55-64","M","Y","REP",3
"CH0039",14,2,"55-64","U","N","OTH",2
"CH0039",14,2,"55-64","U","Y","DEM",1
"CH0039",14,2,"55-64","U","Y","OTH",1
"CH0039",14,2,"65-74","F","N","DEM",2
"CH0039",14,2,"65-74","F","N","OTH",3
"CH0039",14,2,"65-74","F","N","REP",1
"CH0039",14,2,"65-74","F","Y","DEM",5
"CH0039",14,2,"65-74","F","Y","REP",4
"CH0039",14,2,"65-74","M","N","DEM",1
"CH0039",14,2,"65-74","M","N","OTH",1
"CH0039",14,2,"65-74","M","N","REP",4
"CH0039",14,2,"65-74","M","Y","DEM",6
"CH0039",14,2,"65-74","M","Y","OTH",3
"CH0039",14,2,"65-74","M","Y","REP",3
"CH0039",14,2,"65-74","U","N","OTH",1
"CH0039",14,2,"65-74","U","Y","DEM",2
"CH0039",14,2,"65-74","U","Y","OTH",1
"CH0039",14,2,"75-84","F","N","DEM",1
"CH0039",14,2,"75-84","F","Y","DEM",7
"CH0039",14,2,"75-84","F","Y","OTH",1
"CH0039",14,2,"75-84","F","Y","REP",1
"CH0039",14,2,"75-84","M","N","DEM",2
"CH0039",14,2,"75-84","M","Y","DEM",6
"CH0039",14,2,"75-84","M","Y","OTH",1
"CH0039",14,2,"75-84","M","Y","REP",1
"CH0039",14,2,"75-84","U","N","OTH",1
"CH0039",14,2,"75-84","U","Y","DEM",1
"CH0039",14,2,"Over 85","F","N","DEM",1
"CH0039",14,2,"Over 85","F","N","REP",3
"CH0039",14,2,"Over 85","F","Y","REP",1
"CH0039",14,2,"Over 85","M","N","DEM",1
"CH0039",14,2,"Over 85","M","Y","DEM",2
"CH0039",14,2,"Over 85","M","Y","REP",2
"CH0039",14,2,"Over 85","U","N","DEM",1
"CH0040",14,2,"18-34","F","N","DEM",1
"CH0040",14,2,"18-34","F","N","LBT",1
"CH0040",14,2,"18-34","F","N","OTH",2
"CH0040",14,2,"18-34","F","N","REP",1
"CH0040",14,2,"18-34","F","Y","DEM",1
"CH0040",14,2,"18-34","F","Y","OTH",4
"CH0040",14,2,"18-34","F","Y","REP",6
"CH0040",14,2,"18-34","M","N","DEM",2
"CH0040",14,2,"18-34","M","N","OTH",4
"CH0040",14,2,"18-34","M","N","REP",3
"CH0040",14,2,"18-34","M","Y","OTH",10
"CH0040",14,2,"18-34","M","Y","REP",7
"CH0040",14,2,"18-34","U","Y","DEM",2
"CH0040",14,2,"18-34","U","Y","OTH",1
"CH0040",14,2,"35-44","F","N","OTH",2
"CH0040",14,2,"35-44","F","N","REP",3
"CH0040",14,2,"35-44","F","Y","DEM",2
"CH0040",14,2,"35-44","F","Y","OTH",8
"CH0040",14,2,"35-44","F","Y","REP",1
"CH0040",14,2,"35-44","M","N","DEM",3
"CH0040",14,2,"35-44","M","N","OTH",1
"CH0040",14,2,"35-44","M","N","REP",3
"CH0040",14,2,"35-44","M","Y","DEM",2
"CH0040",14,2,"35-44","M","Y","OTH",7
"CH0040",14,2,"35-44","M","Y","REP",4
"CH0040",14,2,"35-44","U","N","OTH",1
"CH0040",14,2,"35-44","U","Y","REP",1
"CH0040",14,2,"45-54","F","N","DEM",3
"CH0040",14,2,"45-54","F","N","OTH",1
"CH0040",14,2,"45-54","F","N","REP",8
"CH0040",14,2,"45-54","F","Y","DEM",3
"CH0040",14,2,"45-54","F","Y","OTH",4
"CH0040",14,2,"45-54","F","Y","REP",5
"CH0040",14,2,"45-54","M","N","OTH",1
"CH0040",14,2,"45-54","M","N","REP",2
"CH0040",14,2,"45-54","M","Y","DEM",3
"CH0040",14,2,"45-54","M","Y","OTH",2
"CH0040",14,2,"45-54","M","Y","REP",4
"CH0040",14,2,"45-54","U","N","REP",2
"CH0040",14,2,"45-54","U","Y","DEM",1
"CH0040",14,2,"55-64","F","N","DEM",1
"CH0040",14,2,"55-64","F","N","OTH",2
"CH0040",14,2,"55-64","F","N","REP",3
"CH0040",14,2,"55-64","F","Y","DEM",1
"CH0040",14,2,"55-64","F","Y","OTH",4
"CH0040",14,2,"55-64","F","Y","REP",1
"CH0040",14,2,"55-64","M","N","DEM",2
"CH0040",14,2,"55-64","M","N","OTH",4
"CH0040",14,2,"55-64","M","N","REP",3
"CH0040",14,2,"55-64","M","Y","DEM",2
"CH0040",14,2,"55-64","M","Y","OTH",1
"CH0040",14,2,"55-64","M","Y","REP",3
"CH0040",14,2,"55-64","U","N","DEM",1
"CH0040",14,2,"55-64","U","N","REP",2
"CH0040",14,2,"55-64","U","Y","OTH",1
"CH0040",14,2,"55-64","U","Y","REP",1
"CH0040",14,2,"65-74","F","N","REP",1
"CH0040",14,2,"65-74","F","Y","OTH",1
"CH0040",14,2,"65-74","F","Y","REP",3
"CH0040",14,2,"65-74","M","N","DEM",1
"CH0040",14,2,"65-74","M","N","REP",2
"CH0040",14,2,"65-74","M","Y","DEM",4
"CH0040",14,2,"65-74","M","Y","OTH",3
"CH0040",14,2,"65-74","M","Y","REP",2
"CH0040",14,2,"65-74","U","N","REP",1
"CH0040",14,2,"65-74","U","Y","DEM",2
"CH0040",14,2,"65-74","U","Y","REP",1
"CH0040",14,2,"75-84","F","Y","DEM",1
"CH0040",14,2,"75-84","F","Y","OTH",1
"CH0040",14,2,"75-84","F","Y","REP",3
"CH0040",14,2,"75-84","M","Y","DEM",1
"CH0040",14,2,"75-84","M","Y","OTH",1
"CH0040",14,2,"75-84","M","Y","REP",1
"CH0040",14,2,"Over 85","F","Y","REP",1
"CH0040",14,2,"Over 85","M","Y","OTH",1
"CH0040",14,2,"Over 85","M","Y","REP",1
"CH0041",14,2,"18-34","F","N","DEM",2
"CH0041",14,2,"18-34","F","N","OTH",5
"CH0041",14,2,"18-34","F","N","REP",3
"CH0041",14,2,"18-34","F","Y","DEM",3
"CH0041",14,2,"18-34","F","Y","OTH",6
"CH0041",14,2,"18-34","F","Y","REP",2
"CH0041",14,2,"18-34","M","N","DEM",2
"CH0041",14,2,"18-34","M","N","OTH",6
"CH0041",14,2,"18-34","M","N","REP",2
"CH0041",14,2,"18-34","M","Y","LBT",1
"CH0041",14,2,"18-34","M","Y","OTH",8
"CH0041",14,2,"18-34","M","Y","REP",9
"CH0041",14,2,"18-34","U","N","LBT",1
"CH0041",14,2,"18-34","U","N","OTH",2
"CH0041",14,2,"18-34","U","N","REP",1
"CH0041",14,2,"18-34","U","Y","DEM",2
"CH0041",14,2,"18-34","U","Y","OTH",1
"CH0041",14,2,"35-44","F","N","DEM",4
"CH0041",14,2,"35-44","F","N","OTH",4
"CH0041",14,2,"35-44","F","N","REP",6
"CH0041",14,2,"35-44","F","Y","DEM",6
"CH0041",14,2,"35-44","F","Y","OTH",6
"CH0041",14,2,"35-44","F","Y","REP",3
"CH0041",14,2,"35-44","M","N","DEM",3
"CH0041",14,2,"35-44","M","N","OTH",8
"CH0041",14,2,"35-44","M","N","REP",5
"CH0041",14,2,"35-44","M","Y","DEM",4
"CH0041",14,2,"35-44","M","Y","LBT",1
"CH0041",14,2,"35-44","M","Y","OTH",7
"CH0041",14,2,"35-44","M","Y","REP",5
"CH0041",14,2,"35-44","U","N","DEM",1
"CH0041",14,2,"35-44","U","N","OTH",2
"CH0041",14,2,"35-44","U","N","REP",2
"CH0041",14,2,"35-44","U","Y","OTH",2
"CH0041",14,2,"45-54","F","N","DEM",2
"CH0041",14,2,"45-54","F","N","OTH",1
"CH0041",14,2,"45-54","F","N","REP",6
"CH0041",14,2,"45-54","F","Y","DEM",2
"CH0041",14,2,"45-54","F","Y","OTH",3
"CH0041",14,2,"45-54","F","Y","REP",6
"CH0041",14,2,"45-54","M","N","LBT",1
"CH0041",14,2,"45-54","M","N","OTH",4
"CH0041",14,2,"45-54","M","N","REP",5
"CH0041",14,2,"45-54","M","Y","DEM",2
"CH0041",14,2,"45-54","M","Y","OTH",1
"CH0041",14,2,"45-54","M","Y","REP",8
"CH0041",14,2,"45-54","U","N","OTH",2
"CH0041",14,2,"45-54","U","Y","DEM",1
"CH0041",14,2,"45-54","U","Y","OTH",2
"CH0041",14,2,"45-54","U","Y","REP",2
"CH0041",14,2,"55-64","F","N","DEM",3
"CH0041",14,2,"55-64","F","N","OTH",3
"CH0041",14,2,"55-64","F","N","REP",1
"CH0041",14,2,"55-64","F","Y","DEM",3
"CH0041",14,2,"55-64","F","Y","OTH",2
"CH0041",14,2,"55-64","F","Y","REP",3
"CH0041",14,2,"55-64","M","N","DEM",1
"CH0041",14,2,"55-64","M","N","REP",3
"CH0041",14,2,"55-64","M","Y","DEM",2
"CH0041",14,2,"55-64","M","Y","OTH",7
"CH0041",14,2,"55-64","M","Y","REP",3
"CH0041",14,2,"55-64","U","N","DEM",1
"CH0041",14,2,"55-64","U","N","REP",1
"CH0041",14,2,"55-64","U","Y","OTH",2
"CH0041",14,2,"65-74","F","N","OTH",3
"CH0041",14,2,"65-74","F","Y","DEM",4
"CH0041",14,2,"65-74","F","Y","OTH",1
"CH0041",14,2,"65-74","F","Y","REP",4
"CH0041",14,2,"65-74","M","N","OTH",2
"CH0041",14,2,"65-74","M","Y","DEM",3
"CH0041",14,2,"65-74","M","Y","REP",6
"CH0041",14,2,"65-74","U","Y","DEM",4
"CH0041",14,2,"65-74","U","Y","OTH",2
"CH0041",14,2,"65-74","U","Y","REP",2
"CH0041",14,2,"75-84","F","N","OTH",1
"CH0041",14,2,"75-84","F","Y","DEM",6
"CH0041",14,2,"75-84","M","N","OTH",1
"CH0041",14,2,"75-84","M","Y","DEM",2
"CH0041",14,2,"75-84","M","Y","OTH",1
"CH0041",14,2,"75-84","M","Y","REP",1
"CH0041",14,2,"75-84","U","Y","DEM",1
"CH0041",14,2,"Over 85","F","Y","DEM",2
"CH0041",14,2,"Over 85","F","Y","OTH",1
"CH0041",14,2,"Over 85","M","Y","DEM",1
"CH0042",14,2,"18-34","F","N","DEM",6
"CH0042",14,2,"18-34","F","N","OTH",8
"CH0042",14,2,"18-34","F","N","REP",4
"CH0042",14,2,"18-34","F","Y","DEM",3
"CH0042",14,2,"18-34","F","Y","GRN",1
"CH0042",14,2,"18-34","F","Y","OTH",7
"CH0042",14,2,"18-34","F","Y","REP",4
"CH0042",14,2,"18-34","M","N","DEM",4
"CH0042",14,2,"18-34","M","N","OTH",8
"CH0042",14,2,"18-34","M","N","REP",4
"CH0042",14,2,"18-34","M","Y","DEM",5
"CH0042",14,2,"18-34","M","Y","OTH",1
"CH0042",14,2,"18-34","M","Y","REP",6
"CH0042",14,2,"18-34","U","N","DEM",1
"CH0042",14,2,"18-34","U","N","OTH",2
"CH0042",14,2,"18-34","U","N","REP",1
"CH0042",14,2,"18-34","U","Y","OTH",2
"CH0042",14,2,"35-44","F","N","DEM",7
"CH0042",14,2,"35-44","F","N","OTH",2
"CH0042",14,2,"35-44","F","N","REP",2
"CH0042",14,2,"35-44","F","Y","DEM",6
"CH0042",14,2,"35-44","F","Y","LBT",1
"CH0042",14,2,"35-44","F","Y","OTH",10
"CH0042",14,2,"35-44","F","Y","REP",1
"CH0042",14,2,"35-44","M","N","OTH",6
"CH0042",14,2,"35-44","M","N","REP",7
"CH0042",14,2,"35-44","M","Y","DEM",1
"CH0042",14,2,"35-44","M","Y","OTH",8
"CH0042",14,2,"35-44","M","Y","REP",5
"CH0042",14,2,"35-44","U","N","LBT",1
"CH0042",14,2,"35-44","U","N","REP",1
"CH0042",14,2,"35-44","U","Y","OTH",2
"CH0042",14,2,"45-54","F","N","DEM",1
"CH0042",14,2,"45-54","F","N","OTH",2
"CH0042",14,2,"45-54","F","N","REP",2
"CH0042",14,2,"45-54","F","Y","DEM",2
"CH0042",14,2,"45-54","F","Y","OTH",5
"CH0042",14,2,"45-54","F","Y","REP",3
"CH0042",14,2,"45-54","M","N","OTH",4
"CH0042",14,2,"45-54","M","N","REP",4
"CH0042",14,2,"45-54","M","Y","DEM",3
"CH0042",14,2,"45-54","M","Y","OTH",3
"CH0042",14,2,"45-54","M","Y","REP",4
"CH0042",14,2,"45-54","U","Y","DEM",1
"CH0042",14,2,"45-54","U","Y","OTH",1
"CH0042",14,2,"45-54","U","Y","REP",1
"CH0042",14,2,"55-64","F","N","OTH",2
"CH0042",14,2,"55-64","F","Y","DEM",3
"CH0042",14,2,"55-64","F","Y","OTH",2
"CH0042",14,2,"55-64","F","Y","REP",4
"CH0042",14,2,"55-64","M","N","DEM",2
"CH0042",14,2,"55-64","M","N","OTH",1
"CH0042",14,2,"55-64","M","N","REP",5
"CH0042",14,2,"55-64","M","Y","DEM",4
"CH0042",14,2,"55-64","M","Y","OTH",3
"CH0042",14,2,"55-64","M","Y","REP",2
"CH0042",14,2,"55-64","U","N","OTH",1
"CH0042",14,2,"55-64","U","N","REP",1
"CH0042",14,2,"55-64","U","Y","DEM",1
"CH0042",14,2,"55-64","U","Y","OTH",4
"CH0042",14,2,"65-74","F","N","DEM",1
"CH0042",14,2,"65-74","F","Y","DEM",3
"CH0042",14,2,"65-74","F","Y","OTH",2
"CH0042",14,2,"65-74","M","N","REP",1
"CH0042",14,2,"65-74","M","Y","DEM",4
"CH0042",14,2,"65-74","M","Y","REP",2
"CH0042",14,2,"65-74","U","Y","REP",1
"CH0042",14,2,"75-84","F","N","OTH",1
"CH0042",14,2,"75-84","F","Y","DEM",1
"CH0042",14,2,"75-84","F","Y","OTH",1
"CH0042",14,2,"75-84","M","N","REP",1
"CH0042",14,2,"75-84","M","Y","DEM",2
"CH0042",14,2,"75-84","M","Y","REP",1
"CH0042",14,2,"Over 85","F","Y","DEM",3
"CH0042",14,2,"Over 85","U","Y","DEM",1
"CH0043",14,2,"18-34","F","N","DEM",1
"CH0043",14,2,"18-34","F","N","OTH",3
"CH0043",14,2,"18-34","F","N","REP",3
"CH0043",14,2,"18-34","F","Y","OTH",3
"CH0043",14,2,"18-34","F","Y","REP",3
"CH0043",14,2,"18-34","M","N","DEM",1
"CH0043",14,2,"18-34","M","N","OTH",5
"CH0043",14,2,"18-34","M","N","REP",2
"CH0043",14,2,"18-34","M","Y","DEM",5
"CH0043",14,2,"18-34","M","Y","GRN",1
"CH0043",14,2,"18-34","M","Y","OTH",1
"CH0043",14,2,"18-34","M","Y","REP",1
"CH0043",14,2,"18-34","U","Y","OTH",1
"CH0043",14,2,"35-44","F","N","REP",2
"CH0043",14,2,"35-44","F","Y","OTH",1
"CH0043",14,2,"35-44","F","Y","REP",2
"CH0043",14,2,"35-44","M","N","DEM",1
"CH0043",14,2,"35-44","M","N","OTH",2
"CH0043",14,2,"35-44","M","N","REP",2
"CH0043",14,2,"35-44","M","Y","DEM",1
"CH0043",14,2,"45-54","F","N","DEM",2
"CH0043",14,2,"45-54","F","N","OTH",1
"CH0043",14,2,"45-54","F","Y","DEM",1
"CH0043",14,2,"45-54","F","Y","OTH",4
"CH0043",14,2,"45-54","F","Y","REP",3
"CH0043",14,2,"45-54","M","N","DEM",1
"CH0043",14,2,"45-54","M","N","OTH",1
"CH0043",14,2,"45-54","M","N","REP",2
"CH0043",14,2,"45-54","M","Y","LBT",1
"CH0043",14,2,"45-54","M","Y","OTH",2
"CH0043",14,2,"45-54","M","Y","REP",4
"CH0043",14,2,"45-54","U","N","OTH",1
"CH0043",14,2,"45-54","U","N","REP",1
"CH0043",14,2,"55-64","F","Y","DEM",1
"CH0043",14,2,"55-64","F","Y","OTH",1
"CH0043",14,2,"55-64","F","Y","REP",2
"CH0043",14,2,"55-64","M","N","DEM",2
"CH0043",14,2,"55-64","M","N","OTH",3
"CH0043",14,2,"55-64","M","N","REP",2
"CH0043",14,2,"55-64","M","Y","DEM",1
"CH0043",14,2,"55-64","M","Y","REP",4
"CH0043",14,2,"55-64","U","N","DEM",1
"CH0043",14,2,"55-64","U","Y","OTH",1
"CH0043",14,2,"55-64","U","Y","REP",1
"CH0043",14,2,"65-74","F","N","DEM",1
"CH0043",14,2,"65-74","F","N","REP",2
"CH0043",14,2,"65-74","F","Y","DEM",4
"CH0043",14,2,"65-74","F","Y","OTH",2
"CH0043",14,2,"65-74","F","Y","REP",5
"CH0043",14,2,"65-74","M","N","DEM",2
"CH0043",14,2,"65-74","M","N","REP",3
"CH0043",14,2,"65-74","M","Y","DEM",4
"CH0043",14,2,"65-74","M","Y","OTH",2
"CH0043",14,2,"65-74","M","Y","REP",5
"CH0043",14,2,"65-74","U","N","OTH",1
"CH0043",14,2,"65-74","U","Y","REP",1
"CH0043",14,2,"75-84","F","N","DEM",1
"CH0043",14,2,"75-84","F","N","REP",1
"CH0043",14,2,"75-84","F","Y","DEM",1
"CH0043",14,2,"75-84","M","Y","OTH",2
"CH0043",14,2,"75-84","U","Y","DEM",1
"CH0044",14,2,"18-34","F","N","DEM",1
"CH0044",14,2,"18-34","F","N","OTH",2
"CH0044",14,2,"18-34","F","N","REP",4
"CH0044",14,2,"18-34","F","Y","OTH",4
"CH0044",14,2,"18-34","F","Y","REP",2
"CH0044",14,2,"18-34","M","N","DEM",2
"CH0044",14,2,"18-34","M","N","OTH",8
"CH0044",14,2,"18-34","M","N","REP",2
"CH0044",14,2,"18-34","M","Y","OTH",2
"CH0044",14,2,"18-34","M","Y","REP",3
"CH0044",14,2,"18-34","U","N","LBT",1
"CH0044",14,2,"18-34","U","N","OTH",2
"CH0044",14,2,"18-34","U","Y","REP",1
"CH0044",14,2,"35-44","F","N","REP",3
"CH0044",14,2,"35-44","F","Y","DEM",1
"CH0044",14,2,"35-44","F","Y","OTH",2
"CH0044",14,2,"35-44","M","N","DEM",1
"CH0044",14,2,"35-44","M","N","OTH",3
"CH0044",14,2,"35-44","M","N","REP",1
"CH0044",14,2,"35-44","M","Y","DEM",1
"CH0044",14,2,"35-44","M","Y","OTH",2
"CH0044",14,2,"45-54","F","N","DEM",6
"CH0044",14,2,"45-54","F","N","OTH",2
"CH0044",14,2,"45-54","F","N","REP",1
"CH0044",14,2,"45-54","F","Y","DEM",2
"CH0044",14,2,"45-54","F","Y","OTH",3
"CH0044",14,2,"45-54","M","N","DEM",2
"CH0044",14,2,"45-54","M","N","OTH",2
"CH0044",14,2,"45-54","M","N","REP",1
"CH0044",14,2,"45-54","M","Y","DEM",2
"CH0044",14,2,"45-54","M","Y","OTH",3
"CH0044",14,2,"45-54","U","N","OTH",1
"CH0044",14,2,"45-54","U","Y","DEM",1
"CH0044",14,2,"55-64","F","N","DEM",1
"CH0044",14,2,"55-64","F","N","OTH",1
"CH0044",14,2,"55-64","F","N","REP",2
"CH0044",14,2,"55-64","F","Y","DEM",4
"CH0044",14,2,"55-64","F","Y","REP",2
"CH0044",14,2,"55-64","M","N","DEM",7
"CH0044",14,2,"55-64","M","N","OTH",1
"CH0044",14,2,"55-64","M","N","REP",1
"CH0044",14,2,"55-64","M","Y","DEM",4
"CH0044",14,2,"55-64","M","Y","OTH",2
"CH0044",14,2,"55-64","M","Y","REP",1
"CH0044",14,2,"55-64","U","N","DEM",3
"CH0044",14,2,"55-64","U","Y","REP",1
"CH0044",14,2,"65-74","F","N","DEM",2
"CH0044",14,2,"65-74","F","N","OTH",2
"CH0044",14,2,"65-74","F","N","REP",1
"CH0044",14,2,"65-74","F","Y","DEM",7
"CH0044",14,2,"65-74","F","Y","OTH",2
"CH0044",14,2,"65-74","F","Y","REP",3
"CH0044",14,2,"65-74","M","N","DEM",4
"CH0044",14,2,"65-74","M","N","REP",3
"CH0044",14,2,"65-74","M","Y","DEM",6
"CH0044",14,2,"65-74","M","Y","OTH",2
"CH0044",14,2,"65-74","M","Y","REP",3
"CH0044",14,2,"65-74","U","N","DEM",1
"CH0044",14,2,"65-74","U","N","REP",2
"CH0044",14,2,"65-74","U","Y","DEM",1
"CH0044",14,2,"65-74","U","Y","OTH",1
"CH0044",14,2,"75-84","F","N","DEM",3
"CH0044",14,2,"75-84","F","N","REP",1
"CH0044",14,2,"75-84","F","Y","DEM",4
"CH0044",14,2,"75-84","M","N","DEM",1
"CH0044",14,2,"75-84","M","N","OTH",1
"CH0044",14,2,"75-84","M","N","REP",2
"CH0044",14,2,"75-84","M","Y","DEM",6
"CH0044",14,2,"75-84","M","Y","OTH",1
"CH0044",14,2,"75-84","M","Y","REP",1
"CH0044",14,2,"Over 85","F","Y","DEM",1
"CH0044",14,2,"Over 85","F","Y","REP",1
"CH0044",14,2,"Over 85","M","N","REP",1
"CH0044",14,2,"Over 85","M","Y","DEM",2
"CH0045",14,2,"18-34","F","N","DEM",3
"CH0045",14,2,"18-34","F","N","OTH",8
"CH0045",14,2,"18-34","F","N","REP",3
"CH0045",14,2,"18-34","F","Y","DEM",1
"CH0045",14,2,"18-34","F","Y","OTH",3
"CH0045",14,2,"18-34","M","N","OTH",5
"CH0045",14,2,"18-34","M","N","REP",2
"CH0045",14,2,"18-34","M","Y","DEM",1
"CH0045",14,2,"18-34","M","Y","OTH",4
"CH0045",14,2,"18-34","M","Y","REP",3
"CH0045",14,2,"18-34","U","Y","DEM",1
"CH0045",14,2,"35-44","F","N","DEM",2
"CH0045",14,2,"35-44","F","N","OTH",1
"CH0045",14,2,"35-44","F","N","REP",1
"CH0045",14,2,"35-44","F","Y","DEM",1
"CH0045",14,2,"35-44","F","Y","OTH",1
"CH0045",14,2,"35-44","M","N","OTH",4
"CH0045",14,2,"35-44","M","Y","DEM",1
"CH0045",14,2,"35-44","M","Y","REP",1
"CH0045",14,2,"35-44","U","Y","DEM",1
"CH0045",14,2,"35-44","U","Y","OTH",2
"CH0045",14,2,"45-54","F","N","DEM",3
"CH0045",14,2,"45-54","F","N","OTH",2
"CH0045",14,2,"45-54","F","Y","DEM",3
"CH0045",14,2,"45-54","F","Y","LBT",1
"CH0045",14,2,"45-54","F","Y","OTH",1
"CH0045",14,2,"45-54","M","N","DEM",1
"CH0045",14,2,"45-54","M","N","OTH",3
"CH0045",14,2,"45-54","M","N","REP",1
"CH0045",14,2,"45-54","M","Y","DEM",4
"CH0045",14,2,"45-54","M","Y","OTH",1
"CH0045",14,2,"55-64","F","N","DEM",4
"CH0045",14,2,"55-64","F","N","OTH",1
"CH0045",14,2,"55-64","F","Y","DEM",1
"CH0045",14,2,"55-64","F","Y","OTH",3
"CH0045",14,2,"55-64","F","Y","REP",1
"CH0045",14,2,"55-64","M","N","DEM",4
"CH0045",14,2,"55-64","M","N","OTH",2
"CH0045",14,2,"55-64","M","N","REP",1
"CH0045",14,2,"55-64","M","Y","DEM",2
"CH0045",14,2,"55-64","M","Y","OTH",1
"CH0045",14,2,"55-64","M","Y","REP",2
"CH0045",14,2,"55-64","U","N","DEM",1
"CH0045",14,2,"55-64","U","Y","DEM",1
"CH0045",14,2,"55-64","U","Y","OTH",1
"CH0045",14,2,"65-74","F","N","DEM",2
"CH0045",14,2,"65-74","F","N","OTH",1
"CH0045",14,2,"65-74","F","Y","DEM",2
"CH0045",14,2,"65-74","M","N","DEM",1
"CH0045",14,2,"65-74","M","N","OTH",3
"CH0045",14,2,"65-74","M","N","REP",1
"CH0045",14,2,"65-74","M","Y","DEM",3
"CH0045",14,2,"65-74","U","N","DEM",1
"CH0045",14,2,"65-74","U","N","REP",1
"CH0045",14,2,"65-74","U","Y","DEM",1
"CH0045",14,2,"75-84","F","N","OTH",2
"CH0045",14,2,"75-84","F","Y","DEM",5
"CH0045",14,2,"75-84","F","Y","OTH",1
"CH0045",14,2,"75-84","M","N","DEM",4
"CH0045",14,2,"75-84","M","Y","DEM",4
"CH0045",14,2,"75-84","U","N","DEM",1
"CH0045",14,2,"75-84","U","N","OTH",1
"CH0045",14,2,"Over 85","F","N","DEM",1
"CH0045",14,2,"Over 85","F","Y","DEM",1
"CH0045",14,2,"Over 85","F","Y","OTH",1
"CH0045",14,2,"Over 85","M","Y","DEM",4
"CH0046",14,2,"18-34","F","N","DEM",1
"CH0046",14,2,"18-34","F","N","LBT",1
"CH0046",14,2,"18-34","F","N","OTH",5
"CH0046",14,2,"18-34","F","N","REP",1
"CH0046",14,2,"18-34","F","Y","DEM",3
"CH0046",14,2,"18-34","F","Y","OTH",1
"CH0046",14,2,"18-34","F","Y","REP",1
"CH0046",14,2,"18-34","M","N","DEM",4
"CH0046",14,2,"18-34","M","N","OTH",5
"CH0046",14,2,"18-34","M","N","REP",2
"CH0046",14,2,"18-34","M","Y","DEM",1
"CH0046",14,2,"18-34","M","Y","OTH",5
"CH0046",14,2,"18-34","M","Y","REP",1
"CH0046",14,2,"18-34","U","N","OTH",1
"CH0046",14,2,"18-34","U","Y","OTH",3
"CH0046",14,2,"35-44","F","N","DEM",1
"CH0046",14,2,"35-44","F","N","OTH",5
"CH0046",14,2,"35-44","F","N","REP",3
"CH0046",14,2,"35-44","F","Y","OTH",1
"CH0046",14,2,"35-44","F","Y","REP",3
"CH0046",14,2,"35-44","M","N","OTH",3
"CH0046",14,2,"35-44","M","Y","OTH",2
"CH0046",14,2,"35-44","M","Y","REP",4
"CH0046",14,2,"35-44","U","Y","OTH",1
"CH0046",14,2,"45-54","F","N","LBT",1
"CH0046",14,2,"45-54","F","N","OTH",1
"CH0046",14,2,"45-54","F","N","REP",1
"CH0046",14,2,"45-54","F","Y","DEM",1
"CH0046",14,2,"45-54","F","Y","OTH",3
"CH0046",14,2,"45-54","F","Y","REP",3
"CH0046",14,2,"45-54","M","N","DEM",1
"CH0046",14,2,"45-54","M","N","OTH",3
"CH0046",14,2,"45-54","M","N","REP",3
"CH0046",14,2,"45-54","M","Y","OTH",4
"CH0046",14,2,"45-54","M","Y","REP",5
"CH0046",14,2,"45-54","U","N","DEM",2
"CH0046",14,2,"55-64","F","N","DEM",4
"CH0046",14,2,"55-64","F","N","OTH",1
"CH0046",14,2,"55-64","F","N","REP",3
"CH0046",14,2,"55-64","F","Y","DEM",4
"CH0046",14,2,"55-64","F","Y","OTH",1
"CH0046",14,2,"55-64","F","Y","REP",1
"CH0046",14,2,"55-64","M","N","DEM",2
"CH0046",14,2,"55-64","M","N","OTH",4
"CH0046",14,2,"55-64","M","N","REP",5
"CH0046",14,2,"55-64","M","Y","DEM",2
"CH0046",14,2,"55-64","M","Y","OTH",2
"CH0046",14,2,"55-64","M","Y","REP",4
"CH0046",14,2,"65-74","F","N","OTH",1
"CH0046",14,2,"65-74","F","N","REP",4
"CH0046",14,2,"65-74","F","Y","DEM",1
"CH0046",14,2,"65-74","F","Y","OTH",1
"CH0046",14,2,"65-74","F","Y","REP",3
"CH0046",14,2,"65-74","M","N","DEM",3
"CH0046",14,2,"65-74","M","N","OTH",1
"CH0046",14,2,"65-74","M","N","REP",1
"CH0046",14,2,"65-74","M","Y","DEM",1
"CH0046",14,2,"65-74","M","Y","OTH",6
"CH0046",14,2,"65-74","M","Y","REP",1
"CH0046",14,2,"65-74","U","Y","REP",1
"CH0046",14,2,"75-84","F","Y","DEM",1
"CH0046",14,2,"75-84","F","Y","REP",1
"CH0046",14,2,"75-84","M","N","OTH",2
"CH0046",14,2,"75-84","M","N","REP",2
"CH0046",14,2,"75-84","M","Y","DEM",3
"CH0046",14,2,"75-84","M","Y","OTH",1
"CH0046",14,2,"75-84","U","Y","REP",1
"CH0046",14,2,"Over 85","M","N","OTH",1
"CH0046",14,2,"Over 85","M","N","REP",1
"CH0047",14,2,"18-34","F","N","DEM",9
"CH0047",14,2,"18-34","F","N","OTH",10
"CH0047",14,2,"18-34","F","N","REP",2
"CH0047",14,2,"18-34","F","Y","DEM",7
"CH0047",14,2,"18-34","F","Y","OTH",10
"CH0047",14,2,"18-34","F","Y","REP",6
"CH0047",14,2,"18-34","M","N","DEM",6
"CH0047",14,2,"18-34","M","N","LBT",1
"CH0047",14,2,"18-34","M","N","OTH",8
"CH0047",14,2,"18-34","M","N","REP",5
"CH0047",14,2,"18-34","M","Y","DEM",6
